Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock,Product Sub Group,Product Group
547691756311,RECLINER LEVER ASSYRH,, 208.00 ,18%,, 162.18 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756312,RECLINER LEVER ASSYLH,, 208.00 ,18%,, 162.18 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756313,HEIGHT ADJUSTER ASSY,, 125.00 ,18%,, 97.46 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756314,TRACK END CAP,, 35.00 ,18%,, 27.29 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756315,TRACK END CAP,, 35.00 ,18%,, 27.29 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756316,PLASTIC CAP,, 38.00 ,18%,, 29.63 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756317,CONTROLLERBOSS MODE,," 3,657.00 ",18%,," 2,851.36 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756319,KIT-PLASTIC COVER,, 262.00 ,18%,, 204.28 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756320,KIT-PLASTIC COVER,, 47.00 ,18%,, 36.65 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756321,CAPRECLINER LEVER PLASTICRH,, 20.00 ,18%,, 15.59 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547691756322,CAPRECLINER LEVER PLASTICLH,, 20.00 ,18%,, 15.59 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000109,HEADREST ASSYREAR,," 1,853.00 ",18%,," 1,444.78 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000118,REAR BENCH SEAT ASSY,," 48,348.00 ",18%,," 37,696.94 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000120,REAR PASSENGER SEAT ASSY,," 80,475.00 ",18%,," 62,746.36 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000125,REAR PASSENGER SEAT ASSY,," 82,770.00 ",18%,," 64,535.77 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000126,ARMREST ASSYREAR SEAT,," 2,893.00 ",18%,," 2,255.67 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000127,HEADREST ASSYREAR,," 1,853.00 ",18%,," 1,444.78 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000131,HEADREST ASSYMIDDLE,," 1,853.00 ",18%,," 1,444.78 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000132,HEADREST ASSY,," 1,853.00 ",18%,," 1,444.78 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000133,HEADREST ASSY2ND ROW SEAT,," 1,853.00 ",18%,," 1,444.78 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692000137,ARMREST ASSYREAR SEAT,," 2,893.00 ",18%,," 2,255.67 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692300104,STRIKER ASSY REAR SEAT LH,, 273.00 ,18%,, 212.86 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547692300105,STRIKER ASSY REAR SEAT RH,, 273.00 ,18%,, 212.86 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547692300106,STRIKER ASSY REAR SEAT LH,, 284.00 ,18%,, 221.43 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547692300107,STRIKER ASSY REAR SEAT RH,, 284.00 ,18%,, 221.43 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547692303205,PIVOT PINFOLDING SEAT,, 920.00 ,18%,, 717.32 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692653302,SEAT BACK SUPPORT BRACKET,, 607.00 ,18%,, 473.28 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547692756316,PLASTIC CAPSEAT BELT MTG SCREW,, 109.00 ,18%,, 84.99 ,,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692908201,LATCH ASSYLH,," 2,803.00 ",18%,," 2,185.50 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547692908202,LATCH ASSYRH,," 2,803.00 ",18%,," 2,185.50 ",,EA,,TELCO,TATA,,,,,,,,,,,,94012000,,,
547697110101ZX,KIT-KIT-SEAT BELTFRONT,," 6,090.00 ",18%,," 4,748.37 ",,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697110103ZX,KIT-KIT-SEAT BELTFRONT,," 6,079.00 ",18%,," 4,739.80 ",,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697114001CC,HEIGHT ADJUSTER ASSYFRONT SEAT BELT,, 933.00 ,18%,, 727.46 ,,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697114007C7,PILLAR LOOP CAPRH,, 74.00 ,18%,, 57.70 ,,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697114012,LAP PRETENSIONER FRONT-RH,," 2,871.00 ",18%,," 2,238.52 ",,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697114014CC,CAPHEIGHT ADJUSTERRH,, 92.00 ,18%,, 71.73 ,,EA,,TELCO,TATA,,,,,,,,,,,,87082900,,,
547697120101C7,SEAT BELT ELR2ND ROWLH,," 1,536.00 ",18%,," 1,197.62 ",,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697120102C7,SEAT BELT ELR2ND ROWRH,," 1,536.00 ",18%,," 1,197.62 ",,EA,,TELCO,TATA,,,,,,,,,,,,87082100,,,
547697310101,PASSENGER AIRBAG ASSY,," 7,147.00 ",18%,," 5,572.52 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089500,,,
547697410101,CURTAIN AIRBAG ASSY LH,," 7,642.00 ",18%,," 5,958.47 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089500,,,
547697410102,CURTAIN AIRBAG ASSY RH,," 7,642.00 ",18%,," 5,958.47 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089500,,,
547697680101VZ,STEERING WHEEL ASSY,," 14,213.00 ",18%,," 11,081.88 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089400,,,
547815100102,STARTER MOTOR,," 11,386.00 ",18%,," 8,877.66 ",,EA,,TELCO,TATA,,,,,,,,,,,,85114000,,,
547815100103,STARTER MOTOR,," 11,222.00 ",18%,," 8,749.79 ",,EA,,TELCO,TATA,,,,,,,,,,,,85114000,,,
547815100104,DRIVE ASSY,," 1,620.00 ",18%,," 1,263.11 ",,EA,,TELCO,TATA,,,,,,,,,,,,85114000,,,
547815100105,FIXING BRACKET ASSY,," 1,385.00 ",18%,," 1,079.88 ",,EA,,TELCO,TATA,,,,,,,,,,,,85114000,,,
547815400101,ALTERNATOR,," 39,622.00 ",18%,," 30,893.27 ",,EA,,TELCO,TATA,,,,,,,,,,,,85114000,,,
547816132001,TCU ELECTRONIC MANAGEMENT SYSTEM,," 26,696.00 ",18%,," 20,814.87 ",,EA,,TELCO,TATA,,,,,,,,,,,,90328990,,,
547816251201,OPTICAL SENSORADAS-FRONT,," 51,783.00 ",18%,," 40,375.21 ",,EA,,TELCO,TATA,,,,,,,,,,,,90318000,,,
547816261201,"7"" IPC",," 23,450.00 ",18%,," 18,283.97 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824100101,POWERTRAIN A-MOUNT ASSY,," 2,937.00 ",18%,," 2,289.98 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824100102,POWERTRAIN B-MOUNT ASSY,," 3,212.00 ",18%,," 2,504.40 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824100103,POWERTRAIN C-MOUNT ASSY,," 1,317.00 ",18%,," 1,026.86 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824103701,BRACKETC-MOUNT TRANSAXLE,," 1,204.00 ",18%,, 938.76 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824103704,BRACKET C-MOUNT TRANSAXLE,," 1,107.00 ",18%,, 863.13 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547824103801,SUPPORT BRACKETB-MOUNT,," 3,389.00 ",18%,," 2,642.40 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547829100101,CONCENTRIC SLAVE CYLINDER ASSY,," 4,804.00 ",18%,," 3,745.68 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547829100106,NYLON PIPECLUTCH,," 2,890.00 ",18%,," 2,253.33 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089300,,,
547829100108,BUNDY TUBE ASSYCMC TO LONG MEMBER,," 1,473.00 ",18%,," 1,148.50 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547829108201,P-CLAMPCLUTCH BUNDY SUPPORT,, 11.00 ,18%,, 8.58 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089300,,,
547829108202,P-CLAMPCLUTCH BUNDY SUPPORT,, 14.00 ,18%,, 10.92 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089300,,,
547829506301,HYD ADAPTER CSC,, 468.00 ,18%,, 364.90 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089300,,,
547831900103,ENGINE GUARD ASSY UNDERBODY,," 1,483.00 ",18%,," 1,156.30 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547832300101,FRONT STRUT ASSY RH,," 10,342.00 ",18%,," 8,063.66 ",,EA,,TELCO,TATA,,,,,,,,,,,,87088000,,,
547832300102,FRONT STRUT ASSY LH,," 10,342.00 ",18%,," 8,063.66 ",,EA,,TELCO,TATA,,,,,,,,,,,,87088000,,,
547832400101,SPRING ASSY WITH RUBBER SEAT,," 1,530.00 ",18%,," 1,192.94 ",,EA,,TELCO,TATA,,,,,,,,,,,,73201011,,,
547842109901,WHEEL SPEED SENSORFRONT,, 486.00 ,18%,, 378.93 ,,EA,,TELCO,TATA,,,,,,,,,,,,90318000,,,
547842800101,ELECTRONIC STABILITY PROGRAM(ESP),," 27,406.00 ",18%,," 21,368.46 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547842800124,ESP UNIT,," 17,176.00 ",18%,," 13,392.13 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547842900101,VACUUM PIPE ASSY BOOSTER TO VACUUM PUMP,, 617.00 ,18%,, 481.07 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547846100101,STEERING COLUMN ASSY C-EPAS,," 58,261.00 ",18%,," 45,426.10 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089400,,,
547846100103,STEERING COLUMN ASSYUPPER,," 49,178.00 ",18%,," 38,344.09 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089400,,,
547846990106,POWER PACK ASSY Q5 GASOLINE,," 26,098.00 ",18%,," 20,348.61 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089400,,,
547846990107,CEPAS MOTOR WITH ECU ASSY,," 26,089.00 ",18%,," 20,341.59 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089400,,,
547847100102,SHELL ASSYFUEL TANK COMPLETE,," 23,209.00 ",18%,," 18,096.06 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847100103,FUEL MODULE ASSYFUEL TANK,," 8,785.00 ",18%,," 6,849.66 ",,EA,,TELCO,TATA,,,,,,,,,,,,84133090,,,
547847100106,CARBON CANISTER ASSY,," 1,825.00 ",18%,," 1,422.95 ",,EA,,TELCO,TATA,,,,,,,,,,,,84213990,,,
547847105801,FUEL FILLER HOSE,," 1,391.00 ",18%,," 1,084.56 ",,EA,,TELCO,TATA,,,,,,,,,,,,40091100,,,
547847600101,BRACKET ASSYCANISTER MTG,, 126.00 ,18%,, 98.24 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847600102,VAPOUR PIPE ASSYCANISTER TO PURGE VALVE,, 612.00 ,18%,, 477.18 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847600103,VAPOUR LINE ASSY,," 3,134.00 ",18%,," 2,443.58 ",,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847600106,FEED TUBE ASSY,, 932.00 ,18%,, 726.68 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847600107,FEED TUBE ASSY,, 756.00 ,18%,, 589.45 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
547847600109,VAPOUR TUBE ASSY,, 839.00 ,18%,, 654.17 ,,EA,,TELCO,TATA,,,,,,,,,,,,87089900,,,
